uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,trapHours,nightOrDay,eventID,samplingImpractical,sampleID,sampleCode,samplingProtocolVersion,sampleTiming,fanStatus,catchCupStatus,trapType,CO2Status,sampleCondition,targetTaxaPresent,recordedBy,remarks,dataQF
"f27b9dd4-b691-4c18-8847-5539fd548c55","ABBY_040.mosquitoPoint.mos","D16","ABBY","ABBY_040","distributed","shrubScrub",45.768250,-122.367574,"WGS84",10.1,519.8,0.1,"2023-11-07T16:00Z","2023-11-07T16:00Z",0.0,,"ABBY.2023.45","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"b77dbde0-6a29-4882-8d83-a75e57f4dd6f","ABBY_038.mosquitoPoint.mos","D16","ABBY","ABBY_038","distributed","grasslandHerbaceous",45.765077,-122.384566,"WGS84",10.1,496.0,0.1,"2023-11-07T16:00Z","2023-11-07T16:00Z",0.0,,"ABBY.2023.45","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"41a7e0e2-31a3-40d9-84ec-a758a36a531b","ABBY_037.mosquitoPoint.mos","D16","ABBY","ABBY_037","distributed","evergreenForest",45.763458,-122.336096,"WGS84",10.1,344.9,0.1,"2023-11-07T16:00Z","2023-11-07T16:00Z",0.0,,"ABBY.2023.45","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"12af9b32-8341-42f5-bb04-476f001c0143","ABBY_032.mosquitoPoint.mos","D16","ABBY","ABBY_032","distributed","evergreenForest",45.765840,-122.376086,"WGS84",10.1,557.7,0.1,"2023-11-07T16:00Z","2023-11-07T16:00Z",0.0,,"ABBY.2023.45","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"cd8d280d-943e-49f3-86b6-f88e974271c6","ABBY_033.mosquitoPoint.mos","D16","ABBY","ABBY_033","distributed","mixedForest",45.772150,-122.363335,"WGS84",10.3,455.7,0.3,"2023-11-07T16:00Z","2023-11-07T16:00Z",0.0,,"ABBY.2023.45","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"9e1e2d5d-330f-4624-abea-5ab5a39fc9b4","ABBY_031.mosquitoPoint.mos","D16","ABBY","ABBY_031","distributed","evergreenForest",45.746174,-122.314267,"WGS84",,555.0,0.3,"2023-11-07T16:00Z","2023-11-07T16:00Z",0.0,,"ABBY.2023.45","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"0eeb8cac-ccbf-4f4a-8811-93822bc45a25","ABBY_035.mosquitoPoint.mos","D16","ABBY","ABBY_035","distributed","grasslandHerbaceous",45.753024,-122.305090,"WGS84",10.1,478.2,0.1,"2023-11-07T16:00Z","2023-11-07T16:00Z",0.0,,"ABBY.2023.45","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"120b9c48-d3f1-400a-a7e1-4a6624f64963","ABBY_036.mosquitoPoint.mos","D16","ABBY","ABBY_036","distributed","evergreenForest",45.747351,-122.308509,"WGS84",10.5,443.7,0.4,"2023-11-07T16:00Z","2023-11-07T16:00Z",0.0,,"ABBY.2023.45","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"72551e94-4fa6-4432-9a8f-108f7b6d55ca","ABBY_034.mosquitoPoint.mos","D16","ABBY","ABBY_034","distributed","evergreenForest",45.758502,-122.389604,"WGS84",10.1,428.1,0.1,"2023-11-07T16:00Z","2023-11-07T16:00Z",0.0,,"ABBY.2023.45","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"48fcbff9-1b39-4b98-a23f-f6eaeb4f9988","ABBY_039.mosquitoPoint.mos","D16","ABBY","ABBY_039","distributed","shrubScrub",45.729719,-122.363716,"WGS84",10.1,574.2,0.1,"2023-11-07T16:00Z","2023-11-07T16:00Z",0.0,,"ABBY.2023.45","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
