uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,trapHours,nightOrDay,eventID,samplingImpractical,sampleID,sampleCode,samplingProtocolVersion,sampleTiming,fanStatus,catchCupStatus,trapType,CO2Status,sampleCondition,targetTaxaPresent,recordedBy,remarks,dataQF
"b7b02b34-d4b7-41f8-8e7e-d4054bb4591d","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-05-17T00:15Z","2023-05-17T11:53Z",11.6,"night","UNDE.2023.20","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","livengood@battelleecology.org",,
"f5b7ce41-a7b0-47ea-92de-f310998bdd69","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","distributed","woodyWetlands",46.235464,-89.564303,"WGS84",10.3,512.9,0.3,"2023-05-17T10:38Z","2023-05-17T21:51Z",11.2,"day","UNDE.2023.20","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","livengood@battelleecology.org",,
"b13a938c-e1b4-401c-bc59-e60dc9e03fa0","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-05-17T10:53Z","2023-05-17T22:05Z",11.2,"day","UNDE.2023.20","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","livengood@battelleecology.org",,
"b81007aa-6477-49d5-ae94-2772a99304c6","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-05-17T11:00Z","2023-05-17T22:11Z",11.2,"day","UNDE.2023.20","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","livengood@battelleecology.org",,
"7c95cd46-e30d-4c9f-91a2-a8f6dccc3d4a","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-05-17T11:06Z","2023-05-17T22:18Z",11.2,"day","UNDE.2023.20","OK","UNDE_075.20230517.1718","B00000154706","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","douglasr1@battelleecology.org",,
"6b54d182-7c44-4c71-97fd-c67f96f05553","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-05-17T11:13Z","2023-05-17T22:26Z",11.2,"day","UNDE.2023.20","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","douglasr1@battelleecology.org",,
"7ccc23df-c2ef-4788-b993-3d59a0dbe3d2","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-05-17T11:20Z","2023-05-17T22:33Z",11.2,"day","UNDE.2023.20","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","douglasr1@battelleecology.org",,
"6eb7271a-b35a-4a9e-bbc1-2c00cf8bea7c","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-05-17T11:31Z","2023-05-17T22:45Z",11.2,"day","UNDE.2023.20","OK","UNDE_067.20230517.1745","B00000154520","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","U","douglasr1@battelleecology.org",,
"1cbe2137-ed62-478e-95e6-3059bdff19fa","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-05-17T11:42Z","2023-05-17T22:59Z",11.3,"day","UNDE.2023.20","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","douglasr1@battelleecology.org",,
"759755fd-fd33-4c6d-a785-7ff8fcac050c","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-05-17T11:49Z","2023-05-17T23:05Z",11.3,"day","UNDE.2023.20","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","douglasr1@battelleecology.org",,
"ff8f3c8a-11b1-4472-b301-0761847355cd","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-05-17T11:53Z","2023-05-17T23:09Z",11.3,"day","UNDE.2023.20","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","douglasr1@battelleecology.org",,
