uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,trapHours,nightOrDay,eventID,samplingImpractical,sampleID,sampleCode,samplingProtocolVersion,sampleTiming,fanStatus,catchCupStatus,trapType,CO2Status,sampleCondition,targetTaxaPresent,recordedBy,remarks,dataQF
"5b69db7c-8c2f-4892-a1f1-e57eb76ddc4d","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","distributed","woodyWetlands",46.235464,-89.564303,"WGS84",10.3,512.9,0.3,"2023-07-13T11:45Z","2023-07-13T21:59Z",10.2,"day","UNDE.2023.28","OK","UNDE_072.20230713.1659","B00000154965","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","livengood@battelleecology.org",,
"45deb92f-b0ad-4bb0-b7a5-78d2d9f2d3ea","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-07-13T12:03Z","2023-07-13T22:14Z",10.2,"day","UNDE.2023.28","OK","UNDE_071.20230713.1714","B00000154958","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","douglasr1@battelleecology.org",,
"f53aa70e-0488-4857-ac37-c949787802f4","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-07-13T12:14Z","2023-07-13T22:20Z",10.1,"day","UNDE.2023.28","OK","UNDE_066.20230713.1720","B00000154978","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","douglasr1@battelleecology.org",,
"fcbfc109-1616-49d2-95f3-00be33411e42","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-07-13T12:24Z","2023-07-13T22:28Z",10.1,"day","UNDE.2023.28","OK","UNDE_075.20230713.1728","B00000154968","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","douglasr1@battelleecology.org",,
"9dfd61d2-29d2-4055-9971-f3d2f7f97f1a","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-07-13T12:34Z","2023-07-13T22:37Z",10.1,"day","UNDE.2023.28","OK","UNDE_073.20230713.1737","B00000154967","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","Handling error","Y","douglasr1@battelleecology.org","Catch cup dropped during collection some mosquitoes escaped",
"fa6b70ee-85ff-4696-bc1f-13cf65cfe6a0","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-07-13T12:50Z","2023-07-13T22:46Z",9.9,"day","UNDE.2023.28","OK","UNDE_070.20230713.1746","B00000154957","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","livengood@battelleecology.org",,
"a5d0e856-00c2-4fa3-ad86-8de0a75da512","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-07-13T13:08Z","2023-07-13T22:58Z",9.8,"day","UNDE.2023.28","OK","UNDE_067.20230713.1758","B00000154966","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","speth@battelleecology.org",,
"fa5361fd-b54a-4d3c-b552-d71cc450a7ba","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-07-13T13:24Z","2023-07-13T23:10Z",9.8,"day","UNDE.2023.28","OK","UNDE_068.20230713.1810","B00000178106","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","speth@battelleecology.org",,
"86f0ceb4-ab42-492d-ada0-9e4e265ad2da","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-07-13T13:32Z","2023-07-13T23:16Z",9.7,"day","UNDE.2023.28","OK","UNDE_074.20230713.1816","B00000154976","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","speth@battelleecology.org",,
"99043999-b0a1-455f-81be-12a9a4daef2b","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-07-13T13:40Z","2023-07-13T23:22Z",9.7,"day","UNDE.2023.28","OK","UNDE_076.20230713.1822","B00000178102","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","douglasr1@battelleecology.org",,
"1967f8d9-8e09-43f1-b958-90687117bb33","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","distributed","woodyWetlands",46.235464,-89.564303,"WGS84",10.3,512.9,0.3,"2023-07-26T23:17Z","2023-07-27T11:31Z",12.2,"night","UNDE.2023.30","OK","UNDE_072.20230727.0631","B00000154960","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","douglasr1@battelleecology.org",,
"af7a3489-2823-4bb4-90e9-754d4c4ce9db","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-07-26T23:31Z","2023-07-27T11:48Z",12.3,"night","UNDE.2023.30","OK","UNDE_071.20230727.0648","B00000154972","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","douglasr1@battelleecology.org",,
"e5601b26-f885-4ece-a75d-272180b219b7","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-07-26T23:41Z","2023-07-27T12:06Z",12.4,"night","UNDE.2023.30","OK","UNDE_066.20230727.0706","B00000154964","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","douglasr1@battelleecology.org",,
"ac0eb418-f9dc-4ad0-b4f5-025b4ce1f032","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-07-26T23:51Z","2023-07-27T12:17Z",12.4,"night","UNDE.2023.30","OK","UNDE_075.20230727.0717","B00000178242","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","douglasr1@battelleecology.org",,
"0310de69-1018-463a-8497-6c578573790d","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-07-27T00:11Z","2023-07-27T13:51Z",13.7,"night","UNDE.2023.30","OK","UNDE_070.20230727.0851","B00000154962","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","douglasr1@battelleecology.org",,
"90ffd0b0-fe62-4ed8-9778-511ee2ec2cbf","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-07-27T00:28Z","2023-07-27T14:06Z",13.6,"night","UNDE.2023.30","OK","UNDE_067.20230727.0906","B00000178096","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","douglasr1@battelleecology.org",,
"e5f5cb28-d963-429e-aa76-39a091c81484","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-07-27T00:46Z","2023-07-27T14:25Z",13.7,"night","UNDE.2023.30","OK","UNDE_068.20230727.0925","B00000154959","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","douglasr1@battelleecology.org",,
"c60e37e4-4aa7-4f4f-87a5-9287cac238fb","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-07-27T00:58Z","2023-07-27T14:34Z",13.6,"night","UNDE.2023.30","OK","UNDE_074.20230727.0934","B00000178235","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","douglasr1@battelleecology.org","Trap collected after 4 hour window",
"bd550f2c-6ad9-4406-983d-0cbebf3a63a0","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-07-27T00:59Z","2023-07-27T13:35Z",12.6,"night","UNDE.2023.30","OK","UNDE_073.20230727.0835","B00000154961","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","Sample incomplete","Y","douglasr1@battelleecology.org","Half of the sample got spilled on the ground.",
"0e5e84ac-4d8d-460e-81b9-259b3ff8f68f","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-07-27T01:08Z","2023-07-27T14:42Z",13.6,"night","UNDE.2023.30","OK","UNDE_076.20230727.0942","B00000154963","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","douglasr1@battelleecology.org","Trap collected after 4 hour window",
"1869229e-9509-41d9-95e1-212488290530","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","distributed","woodyWetlands",46.235464,-89.564303,"WGS84",10.3,512.9,0.3,"2023-07-27T11:31Z","2023-07-28T12:28Z",25.0,"night","UNDE.2023.30","OK","UNDE_072.20230728.0728","B00000178113","NEON.DOC.014049vM","Field season","On","OK","dry ice","Absent","Other (described in remarks)","Y","douglasr1@battelleecology.org","Severe thunderstorms in the evening hours made the site unsafe and the traps were not collected until morning following the scheduled collection.",
"87ed3378-47e3-4a78-a53e-88b2cb47efda","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-07-27T11:48Z","2023-07-28T12:45Z",25.0,"night","UNDE.2023.30","OK","UNDE_071.20230728.0745","B00000178276","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","Other (described in remarks)","Y","douglasr1@battelleecology.org","Severe thunderstorms in the evening hours made the site unsafe and the traps were not collected until morning following the scheduled collection. Only a few chunks of dry ice remained in the cooler.",
"d7c7818b-5d37-4f98-b770-a2ccaafe800e","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-07-27T12:06Z","2023-07-28T12:53Z",24.8,"night","UNDE.2023.30","OK","UNDE_066.20230728.0753","B00000178275","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","Other (described in remarks)","Y","douglasr1@battelleecology.org","Severe thunderstorms in the evening hours made the site unsafe and the traps were not collected until morning following the scheduled collection. Only a few chunks of dry ice remained in the cooler.",
"7cd9da48-c2ec-4fa8-b604-35fa96cc9304","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-07-27T12:17Z","2023-07-28T13:03Z",24.8,"night","UNDE.2023.30","OK","UNDE_075.20230728.0803","B00000178080","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","Other (described in remarks)","Y","douglasr1@battelleecology.org","Severe thunderstorms in the evening hours made the site unsafe and the traps were not collected until morning following the scheduled collection. Only a few chunks of dry ice remained in the cooler.",
"fd77543c-c822-482e-9248-d14573d50690","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-07-27T13:35Z","2023-07-28T13:12Z",23.6,"night","UNDE.2023.30","OK","UNDE_073.20230728.0812","B00000178264","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","Other (described in remarks)","Y","douglasr1@battelleecology.org","Severe thunderstorms in the evening hours made the site unsafe and the traps were not collected until morning following the scheduled collection. Only a few chunks of dry ice remained in the cooler.",
"ee088a27-2454-4eaf-ae4c-be26826a26e0","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-07-27T13:51Z","2023-07-28T13:24Z",23.6,"night","UNDE.2023.30","OK","UNDE_070.20230728.0824","B00000154609","NEON.DOC.014049vM","Field season","On","Disturbed","dry ice","Present","Other (described in remarks)","Y","douglasr1@battelleecology.org","Severe thunderstorms in the evening hours made the site unsafe and the traps were not collected until morning following the scheduled collection. Only a few chunks of dry ice remained in the cooler.",
"77056f95-59dd-4d30-b339-5f167daf6bb4","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-07-27T14:06Z","2023-07-28T13:59Z",23.9,"night","UNDE.2023.30","OK","UNDE_067.20230728.0859","B00000178112","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","Other (described in remarks)","Y","douglasr1@battelleecology.org","Severe thunderstorms in the evening hours made the site unsafe and the traps were not collected until morning following the scheduled collection. Only a few chunks of dry ice remained in the cooler.",
"7b5cacfa-5c09-4010-a0b8-f377c543fd5d","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-07-27T14:25Z","2023-07-28T14:15Z",23.8,"night","UNDE.2023.30","OK","UNDE_068.20230728.0915","B00000154599","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","Other (described in remarks)","Y","douglasr1@battelleecology.org","Severe thunderstorms in the evening hours made the site unsafe and the traps were not collected until morning following the scheduled collection. Only a few chunks of dry ice remained in the cooler.",
"3f48012b-a46c-48bd-a72c-a2e6a1ef3b45","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-07-27T14:59Z","2023-07-28T14:27Z",23.5,"night","UNDE.2023.30","OK","UNDE_076.20230728.0927","B00000178100","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","Other (described in remarks)","Y","douglasr1@battelleecology.org","AM thunderstorms resulted in setting the trap 4.5hrs after sunrise. Severe thunderstorms in the evening hours made the site unsafe and the traps were not collected until morning following the scheduled collection. Only a few chunks of dry ice remained in the cooler.",
"9942ddcd-6850-48e6-8af1-55098024dd06","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-07-27T15:06Z","2023-07-28T14:21Z",23.3,"night","UNDE.2023.30","OK","UNDE_074.20230728.0921","B00000178265","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","Other (described in remarks)","Y","douglasr1@battelleecology.org","AM thunderstorms resulted in setting the trap 4.5hrs after sunrise. Severe thunderstorms in the evening hours made the site unsafe and the traps were not collected until morning following the scheduled collection. Only a few chunks of dry ice remained in the cooler.",
