uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,trapHours,nightOrDay,eventID,samplingImpractical,sampleID,sampleCode,samplingProtocolVersion,sampleTiming,fanStatus,catchCupStatus,trapType,CO2Status,sampleCondition,targetTaxaPresent,recordedBy,remarks,dataQF
"ebb8db51-61c6-4315-bd05-1d830f228f20","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","distributed","woodyWetlands",46.235464,-89.564303,"WGS84",10.3,512.9,0.3,"2023-09-08T11:40Z","2023-09-08T22:27Z",10.8,"day","UNDE.2023.36","OK","UNDE_072.20230908.1727","B00000178413","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"f4259e76-7fc0-45e5-ab47-6a469448e6c7","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-09-08T11:59Z","2023-09-08T22:43Z",10.7,"day","UNDE.2023.36","OK","UNDE_071.20230908.1743","B00000178453","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"26d220b3-507c-485f-8fad-2f77cac73d2a","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-09-08T12:11Z","2023-09-08T22:49Z",10.6,"day","UNDE.2023.36","OK","UNDE_066.20230908.1749","B00000178458","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"4233f47e-85b0-463c-aec3-a0f3a8021bcd","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-09-08T12:20Z","2023-09-08T22:57Z",10.6,"day","UNDE.2023.36","OK","UNDE_075.20230908.1757","B00000178415","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"5062a44f-3fb2-4d6b-aba1-a01620e97efb","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-09-08T12:28Z","2023-09-08T23:07Z",10.7,"day","UNDE.2023.36","OK","UNDE_073.20230908.1807","B00000178375","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"b7170d06-a2ec-425e-af17-10c226d1a6d9","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-09-08T12:38Z","2023-09-08T23:17Z",10.7,"day","UNDE.2023.36","OK","UNDE_070.20230908.1817","B00000178417","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"8f4ff761-7f33-43bc-9409-f6a987774322","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-09-08T12:55Z","2023-09-08T23:57Z",11.0,"day","UNDE.2023.36","OK","UNDE_067.20230908.1857","B00000178452","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"2b1919a0-a5a4-4793-8ecb-d8e7c11b4dda","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-09-08T13:10Z","2023-09-08T23:44Z",10.6,"day","UNDE.2023.36","OK","UNDE_068.20230908.1844","B00000178409","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"69359f0b-1d5f-4b18-af70-f471d2ec8764","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-09-08T13:22Z","2023-09-08T23:52Z",10.5,"day","UNDE.2023.36","OK","UNDE_074.20230908.1852","B00000178424","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"970ea3d4-e10f-45f4-9cad-2ba249fab520","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-09-08T13:28Z","2023-09-08T23:57Z",10.5,"day","UNDE.2023.36","OK","UNDE_076.20230908.1857","B00000178467","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"77a453e7-061d-4a0c-8ff6-1244e5ca5a36","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","distributed","woodyWetlands",46.235464,-89.564303,"WGS84",10.3,512.9,0.3,"2023-09-19T21:30Z","2023-09-20T11:41Z",14.2,"night","UNDE.2023.38","OK","UNDE_072.20230920.0641","B00000178454","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"99126f83-fe68-4784-b3f0-ce7942936bf6","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-09-19T21:47Z","2023-09-20T11:57Z",14.2,"night","UNDE.2023.38","OK","UNDE_071.20230920.0657","B00000178525","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"b31c38a0-a7fc-4f65-bd46-5cee4d6d68c1","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-09-19T21:57Z","2023-09-20T12:06Z",14.2,"night","UNDE.2023.38","OK","UNDE_066.20230920.0706","B00000178524","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"739d1b5b-dd4f-4a4f-8e72-a8b2b0f581a5","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-09-19T22:05Z","2023-09-20T12:15Z",14.2,"night","UNDE.2023.38","OK","UNDE_075.20230920.0715","B00000178522","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"fd6b96d4-39fb-49fe-a744-9965a7925a7b","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-09-19T22:16Z","2023-09-20T12:28Z",14.2,"night","UNDE.2023.38","OK","UNDE_073.20230920.0728","B00000178528","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"05f6e09f-a8e0-4572-97c6-164922f65f7c","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-09-19T22:26Z","2023-09-20T12:45Z",14.3,"night","UNDE.2023.38","OK","UNDE_070.20230920.0745","B00000178450","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"63e440af-780f-465b-a755-932ac28ba306","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-09-19T22:44Z","2023-09-20T12:57Z",14.2,"night","UNDE.2023.38","OK","UNDE_067.20230920.0757","B00000178523","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"821e7494-68f1-44a3-b00c-82b20cdcb691","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-09-19T23:01Z","2023-09-20T13:18Z",14.3,"night","UNDE.2023.38","OK","UNDE_068.20230920.0818","B00000178422","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"e891b438-3499-4c16-9a64-b1aefd485dea","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-09-19T23:08Z","2023-09-20T13:26Z",14.3,"night","UNDE.2023.38","OK","UNDE_074.20230920.0826","B00000178527","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"2e4b8d0b-18ef-4a4c-b711-5eff038828a4","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-09-19T23:19Z","2023-09-20T13:34Z",14.3,"night","UNDE.2023.38","OK","UNDE_076.20230920.0834","B00000178526","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"514de7f9-19ec-4081-83f4-fe89b88ce078","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","distributed","woodyWetlands",46.235464,-89.564303,"WGS84",10.3,512.9,0.3,"2023-09-20T11:41Z","2023-09-20T21:19Z",9.6,"day","UNDE.2023.38","OK","UNDE_072.20230920.1619","B00000178533","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","aspink@battelleecology.org",,
"f181af22-28b0-4671-b261-64746ed82464","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-09-20T11:57Z","2023-09-20T21:35Z",9.6,"day","UNDE.2023.38","OK","UNDE_071.20230920.1635","B00000178530","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"24e65b1f-b0bf-4834-bd2a-c011cd249de1","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-09-20T12:06Z","2023-09-20T21:43Z",9.6,"day","UNDE.2023.38","OK","UNDE_066.20230920.1643","B00000178462","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"6e6801f2-93cd-40da-a3c2-e6c2d587ca72","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-09-20T12:15Z","2023-09-20T21:51Z",9.6,"day","UNDE.2023.38","OK","UNDE_075.20230920.1651","B00000178531","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"4a6651ff-55fb-49a1-a438-1901fa4cb227","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-09-20T12:28Z","2023-09-20T22:01Z",9.6,"day","UNDE.2023.38","OK","UNDE_073.20230920.1701","B00000178461","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"ced4427e-259e-461f-bbd8-88bb25689bc2","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-09-20T12:45Z","2023-09-20T22:14Z",9.5,"day","UNDE.2023.38","OK","UNDE_070.20230920.1714","B00000178529","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"4fa53b29-26f9-45fc-a49c-b33ef851e927","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-09-20T12:57Z","2023-09-20T22:27Z",9.5,"day","UNDE.2023.38","OK","UNDE_067.20230920.1727","B00000178426","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"6c11e25b-99ac-459c-96bd-fbf4fa0790e5","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-09-20T13:18Z","2023-09-20T22:41Z",9.4,"day","UNDE.2023.38","OK","UNDE_068.20230920.1741","B00000178532","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"a1a3ed09-6f16-4f20-b2c3-d83bb914e6b0","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-09-20T13:26Z","2023-09-20T22:52Z",9.4,"day","UNDE.2023.38","OK","UNDE_074.20230920.1752","B00000178464","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
"d5c55d27-50e8-4de2-b79b-025c24de5fee","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-09-20T13:34Z","2023-09-20T22:58Z",9.4,"day","UNDE.2023.38","OK","UNDE_076.20230920.1758","B00000178534","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","pweishampel@neoninc.org",,
