uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,trapHours,nightOrDay,eventID,samplingImpractical,sampleID,sampleCode,samplingProtocolVersion,sampleTiming,fanStatus,catchCupStatus,trapType,CO2Status,sampleCondition,targetTaxaPresent,recordedBy,remarks,dataQF
"ff23d09a-34eb-4010-a2c0-291b1d7a9db4","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-10-04T12:45Z","2023-10-04T21:47Z",9.0,"day","UNDE.2023.40","OK","UNDE_071.20231004.1647","B00000155207","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","aspink@battelleecology.org",,
"05a50625-b034-47a4-a6a7-8665475021e3","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-10-04T12:52Z","2023-10-04T21:52Z",9.0,"day","UNDE.2023.40","OK","UNDE_066.20231004.1652","B00000155186","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","aspink@battelleecology.org",,
"e90e4f78-f028-45f6-b086-4810cc3fc1ca","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-10-04T13:00Z","2023-10-04T21:56Z",8.9,"day","UNDE.2023.40","OK","UNDE_075.20231004.1656","B00000155178","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","aspink@battelleecology.org",,
"20299bb0-8e82-4d2c-819a-3427a55caf8a","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-10-04T13:08Z","2023-10-04T22:02Z",8.9,"day","UNDE.2023.40","OK","UNDE_073.20231004.1702","B00000155204","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","aspink@battelleecology.org",,
"fd1551b6-2a13-4e32-bdb2-3a5c2f847909","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-10-04T13:16Z","2023-10-04T22:07Z",8.9,"day","UNDE.2023.40","OK","UNDE_070.20231004.1707","B00000155173","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","aspink@battelleecology.org",,
"f49490a6-0ee2-4f38-89cd-ee586a0345ba","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-10-04T13:37Z","2023-10-04T22:17Z",8.7,"day","UNDE.2023.40","OK","UNDE_067.20231004.1717","B00000155211","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","aspink@battelleecology.org",,
"007aa599-3a5b-46e8-ade5-8e4cced3d1aa","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-10-04T13:51Z","2023-10-04T22:27Z",8.6,"day","UNDE.2023.40","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","aspink@battelleecology.org",,
"b97297c2-c65d-4f3c-91a1-2b3a56fd9031","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-10-04T13:59Z","2023-10-04T22:33Z",8.6,"day","UNDE.2023.40","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","aspink@battelleecology.org",,
"2960e403-18e8-4e7a-b92a-c271db8d6f7d","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-10-04T14:05Z","2023-10-04T22:37Z",8.5,"day","UNDE.2023.40","OK","UNDE_076.20231004.1737","B00000155176","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","aspink@battelleecology.org",,
"ad8891ed-afef-4c07-907d-b7b5b468537c","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","distributed","woodyWetlands",46.235464,-89.564303,"WGS84",10.3,512.9,0.3,"2023-10-16T20:23Z","2023-10-17T12:53Z",16.5,"night","UNDE.2023.42","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","mayhew@battelleecology.org",,
"9ce5fc48-7a5a-4290-876e-6021d8af7759","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-10-16T20:40Z","2023-10-17T13:14Z",16.6,"night","UNDE.2023.42","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","mayhew@battelleecology.org",,
"7c7345b5-6f4b-422e-a2ee-464d6eafcdf1","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-10-16T20:46Z","2023-10-17T13:26Z",16.7,"night","UNDE.2023.42","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","mayhew@battelleecology.org",,
"0541000b-d446-4fc1-a8ef-9122dfed06a5","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-10-16T20:52Z","2023-10-17T13:36Z",16.7,"night","UNDE.2023.42","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","mayhew@battelleecology.org",,
"30992aae-162e-4f5a-86a0-d1dc293c8514","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-10-16T21:01Z","2023-10-17T13:49Z",16.8,"night","UNDE.2023.42","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","mayhew@battelleecology.org",,
"8992de0c-e5b3-42ec-8d7a-2ec8f9f746f0","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-10-16T21:08Z","2023-10-17T13:59Z",16.9,"night","UNDE.2023.42","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","mayhew@battelleecology.org",,
"f8086f9d-b01d-4c1f-857f-653226b8da7b","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-10-16T21:18Z","2023-10-17T14:13Z",16.9,"night","UNDE.2023.42","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","mayhew@battelleecology.org",,
"47af2e9d-a5f8-4d23-b0cc-3a061dfbc3c6","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-10-16T21:35Z","2023-10-17T14:28Z",16.9,"night","UNDE.2023.42","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","mayhew@battelleecology.org",,
"dfe5b0cc-415c-47f5-a46f-e0fe75405061","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-10-16T21:43Z","2023-10-17T14:40Z",17.0,"night","UNDE.2023.42","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","mayhew@battelleecology.org",,
"9439f87e-218c-4977-8284-f09034fe4431","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-10-16T21:52Z","2023-10-17T14:51Z",17.0,"night","UNDE.2023.42","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","mayhew@battelleecology.org",,
"3a831869-df12-4003-a301-ef841aa8d143","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","distributed","woodyWetlands",46.235464,-89.564303,"WGS84",10.3,512.9,0.3,"2023-10-17T12:53Z","2023-10-17T21:01Z",8.1,"day","UNDE.2023.42","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","bono@battelleecology.org",,
"a7ee2173-8596-40c2-b443-82be5de7656b","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-10-17T13:14Z","2023-10-17T21:17Z",8.1,"day","UNDE.2023.42","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","bono@battelleecology.org",,
"9ae79e16-c0a0-4a4c-a1b8-eb708beebb92","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-10-17T13:26Z","2023-10-17T21:24Z",8.0,"day","UNDE.2023.42","OK","UNDE_066.20231017.1624","B00000155214","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","bono@battelleecology.org",,
"4def30ab-515a-436d-b49d-fb8e815faf25","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-10-17T13:36Z","2023-10-17T21:30Z",7.9,"day","UNDE.2023.42","OK","UNDE_075.20231017.1630","B00000155201","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","bono@battelleecology.org",,
"5cba115b-73bd-4e04-ad3d-8712bd7120cb","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-10-17T13:49Z","2023-10-17T21:40Z",7.9,"day","UNDE.2023.42","OK","UNDE_073.20231017.1640","B00000155215","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","bono@battelleecology.org",,
"3e0480bf-00df-4e20-9b55-9ff819b4d39d","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-10-17T13:59Z","2023-10-17T21:46Z",7.8,"day","UNDE.2023.42","OK","UNDE_070.20231017.1646","B00000155216","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","bono@battelleecology.org",,
"ae870db1-14bf-4a53-aae8-f429940844fc","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-10-17T14:13Z","2023-10-17T22:00Z",7.8,"day","UNDE.2023.42","OK","UNDE_067.20231017.1700","B00000155191","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","bono@battelleecology.org",,
"6d53e1ce-16ef-41f8-a5ec-1f74254108bd","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-10-17T14:28Z","2023-10-17T22:11Z",7.7,"day","UNDE.2023.42","OK","UNDE_068.20231017.1711","B00000155190","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","bono@battelleecology.org",,
"de0cc6bd-4743-4865-9f12-0018a0437da6","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-10-17T14:40Z","2023-10-17T22:20Z",7.7,"day","UNDE.2023.42","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","bono@battelleecology.org",,
"ba2af716-bcd3-4782-9dff-6e9efc255a3c","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-10-17T14:51Z","2023-10-17T22:29Z",7.6,"day","UNDE.2023.42","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","bono@battelleecology.org",,
