uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,trapHours,nightOrDay,eventID,samplingImpractical,sampleID,sampleCode,samplingProtocolVersion,sampleTiming,fanStatus,catchCupStatus,trapType,CO2Status,sampleCondition,targetTaxaPresent,recordedBy,remarks,dataQF
"88f3d26a-f2eb-45d6-b0c8-d38bac5f7037","ABBY_038.mosquitoPoint.mos","D16","ABBY","ABBY_038","distributed","grasslandHerbaceous",45.765077,-122.384566,"WGS84",10.1,496.0,0.1,"2023-07-20T13:16Z","2023-07-21T02:01Z",12.8,"day","ABBY.2023.29","OK","ABBY_038.20230720.1901","B00000121580","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","klassen@battelleecology.org",,
"3daf0568-c67f-469b-9c8d-37c4c71172c9","ABBY_034.mosquitoPoint.mos","D16","ABBY","ABBY_034","distributed","evergreenForest",45.758502,-122.389604,"WGS84",10.1,428.1,0.1,"2023-07-20T13:39Z","2023-07-21T01:45Z",12.1,"day","ABBY.2023.29","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","klassen@battelleecology.org",,
"45035301-e633-4884-8bbc-1a7c4d337edf","ABBY_032.mosquitoPoint.mos","D16","ABBY","ABBY_032","distributed","evergreenForest",45.765840,-122.376086,"WGS84",10.1,557.7,0.1,"2023-07-20T13:54Z","2023-07-21T02:08Z",12.2,"day","ABBY.2023.29","OK","ABBY_032.20230720.1908","B00000121573","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","chamberlainz@battelleecology.org",,
"f1c482c1-800a-4d94-a5f7-af0f52ed1fef","ABBY_040.mosquitoPoint.mos","D16","ABBY","ABBY_040","distributed","shrubScrub",45.768250,-122.367574,"WGS84",10.1,519.8,0.1,"2023-07-20T14:08Z","2023-07-21T02:17Z",12.2,"day","ABBY.2023.29","OK","ABBY_040.20230720.1917","B00000121581","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","U","klassen@battelleecology.org",,
"ce18429a-7186-44a2-bd1f-92ec6c0006b0","ABBY_033.mosquitoPoint.mos","D16","ABBY","ABBY_033","distributed","mixedForest",45.772150,-122.363335,"WGS84",10.3,455.7,0.3,"2023-07-20T14:15Z","2023-07-21T02:23Z",12.1,"day","ABBY.2023.29","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","chamberlainz@battelleecology.org",,
"8ad31997-3c6f-4654-83e2-ad814f04d802","ABBY_039.mosquitoPoint.mos","D16","ABBY","ABBY_039","distributed","shrubScrub",45.729719,-122.363716,"WGS84",10.1,574.2,0.1,"2023-07-20T14:40Z","2023-07-21T01:26Z",10.8,"day","ABBY.2023.29","OK","ABBY_039.20230720.1826","B00000121585","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","U","klassen@battelleecology.org",,
"cf420644-5cb1-46f8-8826-e1f0b40a1ba5","ABBY_031.mosquitoPoint.mos","D16","ABBY","ABBY_031","distributed","evergreenForest",45.746174,-122.314267,"WGS84",,555.0,0.3,"2023-07-20T15:16Z","2023-07-21T00:56Z",9.7,"day","ABBY.2023.29","OK","ABBY_031.20230720.1756","B00000121577","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","U","chamberlainz@battelleecology.org",,
"89db14b9-43ab-4758-952c-8e0615bcda78","ABBY_037.mosquitoPoint.mos","D16","ABBY","ABBY_037","distributed","evergreenForest",45.763458,-122.336096,"WGS84",10.1,344.9,0.1,"2023-07-20T15:35Z","2023-07-21T00:40Z",9.1,"day","ABBY.2023.29","OK","ABBY_037.20230720.1740","B00000121579","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","U","klassen@battelleecology.org",,
"9b6d8631-4c1a-44a2-8314-e1f7672e6d25","ABBY_036.mosquitoPoint.mos","D16","ABBY","ABBY_036","distributed","evergreenForest",45.747351,-122.308509,"WGS84",10.5,443.7,0.4,"2023-07-20T15:52Z","2023-07-21T00:23Z",8.5,"day","ABBY.2023.29","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","chamberlainz@battelleecology.org",,
"94c05d69-7d8a-4b7f-8f38-1d385682c2d8","ABBY_035.mosquitoPoint.mos","D16","ABBY","ABBY_035","distributed","grasslandHerbaceous",45.753024,-122.305090,"WGS84",10.1,478.2,0.1,"2023-07-20T16:11Z","2023-07-21T00:10Z",8.0,"day","ABBY.2023.29","OK","ABBY_035.20230720.1710","B00000121587","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","U","olsone1@battelleecology.org",,
