uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,identifiedDate,subsampleID,subsampleCode,targetTaxaPresent,individualCount,taxonID,kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,nativeStatusCode,identificationQualifier,sex,identificationReferences,sampleCondition,identificationRemarks,remarks,identifiedBy,laboratoryName,identificationHistoryID
"5d215e99-5bde-447d-9ab5-a60f86c5e93e","ABBY_037.mosquitoPoint.mos","D16","ABBY","ABBY_037","2023-07-20T02:14Z","2023-07-20T15:35Z","2023-09-20","ABBY_037.20230720.0835.S.01",,"Y",2,"CULTAR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","tarsalis",,"Culex tarsalis","Coquillett, 1896","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"A.E. Wanek","Vector Disease Control International",
"4eb24e3e-876b-4720-82d0-36292c665fb5","ABBY_031.mosquitoPoint.mos","D16","ABBY","ABBY_031","2023-07-20T02:27Z","2023-07-20T15:16Z","2023-09-20","ABBY_031.20230720.0816.S.01",,"Y",5,"CULTAR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","tarsalis",,"Culex tarsalis","Coquillett, 1896","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"A.E. Wanek","Vector Disease Control International",
"377bdcec-9b97-4233-a22c-d63768b25346","ABBY_031.mosquitoPoint.mos","D16","ABBY","ABBY_031","2023-07-20T02:27Z","2023-07-20T15:16Z","2023-09-20","ABBY_031.20230720.0816.S.01",,"Y",1,"CULINO","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Culiseta","inornata",,"Culiseta inornata","(Williston, 1893)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"A.E. Wanek","Vector Disease Control International",
"55f67a99-a1bd-4a7a-8eb3-50c67f5848ef","ABBY_038.mosquitoPoint.mos","D16","ABBY","ABBY_038","2023-07-20T13:16Z","2023-07-21T02:01Z","2023-09-20","ABBY_038.20230720.1901.S.01",,"N",0,,,,,,,,,,,,,,,,,,"U","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"A.E. Wanek","Vector Disease Control International",
"c3034ae4-e0ab-46f2-b81e-9155c30bac62","ABBY_032.mosquitoPoint.mos","D16","ABBY","ABBY_032","2023-07-20T13:54Z","2023-07-21T02:08Z","2023-09-20","ABBY_032.20230720.1908.S.01",,"Y",1,"CULINO","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Culiseta","inornata",,"Culiseta inornata","(Williston, 1893)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"A.E. Wanek","Vector Disease Control International",
"317ad752-cce5-486d-afb8-69c73c6d7c51","ABBY_040.mosquitoPoint.mos","D16","ABBY","ABBY_040","2023-07-20T14:08Z","2023-07-21T02:17Z","2023-09-20","ABBY_040.20230720.1917.S.01",,"N",0,,,,,,,,,,,,,,,,,,"U","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"A.E. Wanek","Vector Disease Control International",
"70856c90-4aae-4dcd-af77-c781a5ce29c4","ABBY_039.mosquitoPoint.mos","D16","ABBY","ABBY_039","2023-07-20T14:40Z","2023-07-21T01:26Z","2023-09-20","ABBY_039.20230720.1826.S.01",,"N",0,,,,,,,,,,,,,,,,,,"U","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"A.E. Wanek","Vector Disease Control International",
"3134f4d4-3f86-4e88-8b1b-b037065df134","ABBY_031.mosquitoPoint.mos","D16","ABBY","ABBY_031","2023-07-20T15:16Z","2023-07-21T00:56Z","2023-09-20","ABBY_031.20230720.1756.S.01",,"N",0,,,,,,,,,,,,,,,,,,"U","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"A.E. Wanek","Vector Disease Control International",
"00f788f3-ca62-4a96-a0b8-2bbcdb9d1a1e","ABBY_037.mosquitoPoint.mos","D16","ABBY","ABBY_037","2023-07-20T15:35Z","2023-07-21T00:40Z","2023-09-20","ABBY_037.20230720.1740.S.01",,"N",0,,,,,,,,,,,,,,,,,,"U","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"A.E. Wanek","Vector Disease Control International",
"bfc642e6-464c-478a-8c36-c914d09bd6f8","ABBY_035.mosquitoPoint.mos","D16","ABBY","ABBY_035","2023-07-20T16:11Z","2023-07-21T00:10Z","2023-09-20","ABBY_035.20230720.1710.S.01",,"N",0,,,,,,,,,,,,,,,,,,"U","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"A.E. Wanek","Vector Disease Control International",
