uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,trapHours,nightOrDay,eventID,samplingImpractical,sampleID,sampleCode,samplingProtocolVersion,sampleTiming,fanStatus,catchCupStatus,trapType,CO2Status,sampleCondition,targetTaxaPresent,recordedBy,remarks,dataQF
"1c06a530-69d2-45d6-bc8f-b9e36999e3d3","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-11-01T23:00Z","2023-11-01T23:00Z",0.0,,"UNDE.2023.44","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"douglasr1@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"de7b3898-0fec-4199-a930-275d2655d6f7","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-11-02T13:00Z","2023-11-02T13:00Z",0.0,,"UNDE.2023.44","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"douglasr1@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"2fca77f2-0304-4b3d-b6ff-12ea5beb2eb0","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-11-02T13:00Z","2023-11-02T13:00Z",0.0,,"UNDE.2023.44","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"douglasr1@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"23ced5ec-78f7-4dd9-abcb-e5a2d65cebdc","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-11-02T13:00Z","2023-11-02T13:00Z",0.0,,"UNDE.2023.44","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"douglasr1@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"623ce1f5-274e-4b06-8d3b-5a71c17de8f1","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-11-02T13:00Z","2023-11-02T13:00Z",0.0,,"UNDE.2023.44","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"douglasr1@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"c4fa6f6f-4539-40ff-a324-469471379104","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-11-02T13:00Z","2023-11-02T13:00Z",0.0,,"UNDE.2023.44","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"douglasr1@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"ae5b02df-18a2-479f-87b5-ccdf53f653e0","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-11-02T13:00Z","2023-11-02T13:00Z",0.0,,"UNDE.2023.44","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"douglasr1@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"0fe854fb-35d2-4e27-b2c5-f77d840552ae","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-11-02T13:00Z","2023-11-02T13:00Z",0.0,,"UNDE.2023.44","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"douglasr1@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"731ee18f-21bf-4f75-a8e2-ad48bafef1cf","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-11-02T23:00Z","2023-11-02T23:00Z",0.0,,"UNDE.2023.44","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"douglasr1@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"8e55d244-e41c-41f4-b5d7-2d4bc3e54d58","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-11-02T23:00Z","2023-11-02T23:00Z",0.0,,"UNDE.2023.44","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"douglasr1@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"39b00d64-4840-46ce-bb5e-5f47d4589b7d","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-11-16T00:00Z","2023-11-16T00:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"d2eda2b3-a186-4f12-ae39-90a1a396b1fc","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-11-16T14:00Z","2023-11-16T14:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"c6a3e1f0-b498-4cc4-a1f4-97ea78dd3a9e","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-11-16T14:00Z","2023-11-16T14:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"56454478-2640-4f24-a00c-bafdf84da353","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-11-16T14:00Z","2023-11-16T14:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"7b852a6e-1c04-45a6-b967-2bf794fb255f","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-11-16T14:00Z","2023-11-16T14:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"6da06145-118a-4b80-b100-0070b041f75a","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-11-17T00:00Z","2023-11-17T00:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"1a75be01-44ec-47ee-a387-4662e045e4d0","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","distributed","woodyWetlands",46.235464,-89.564303,"WGS84",10.3,512.9,0.3,"2023-11-17T00:00Z","2023-11-17T00:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"bb256db3-61d8-4b69-94eb-d86d12216313","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-11-17T00:00Z","2023-11-17T00:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"6429bd5d-ed6d-42e4-b3af-bca794ce9f52","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-11-17T00:00Z","2023-11-17T00:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"0cf5831f-eaba-4bfc-9ac9-40b9e3ed86e0","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-11-17T00:00Z","2023-11-17T00:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"290abbeb-aede-491d-a91c-c36772a97936","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-11-17T00:00Z","2023-11-17T00:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"3d9ff6fb-6b33-4082-ab20-b8034a0c176a","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-11-17T00:00Z","2023-11-17T00:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"13946655-1e44-472e-8b0b-2519462c927c","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-11-17T00:00Z","2023-11-17T00:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"b5a4f405-6115-468b-b100-76d570e04f10","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-11-17T00:00Z","2023-11-17T00:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"dbb8e946-9ff7-4fb5-afce-f709c46b378f","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-11-17T14:00Z","2023-11-17T14:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"015773a0-9468-4807-8cd2-f0685a598634","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-11-17T14:00Z","2023-11-17T14:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"4bf9b41d-4af3-4fe8-bf47-f94f9a36e985","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-11-17T14:00Z","2023-11-17T14:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"79be9284-cb44-4fb0-9cf3-ea7fae1bbf8d","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-11-17T14:00Z","2023-11-17T14:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"f72a9d71-fca6-4395-bb60-577063340c4a","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","distributed","woodyWetlands",46.235464,-89.564303,"WGS84",10.3,512.9,0.3,"2023-11-17T14:00Z","2023-11-17T14:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"8f1ae459-2945-4fd0-9c89-5cf23374fefd","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-11-17T14:00Z","2023-11-17T14:00Z",0.0,,"UNDE.2023.46","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"6c9a0053-fe4a-4ed4-af58-546ac52ecf4f","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-11-30T00:00Z","2023-11-30T00:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"a0a63832-1c6c-4afb-8504-cc875cc499d1","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-11-30T00:00Z","2023-11-30T00:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"9f68a966-4245-4390-8f53-81e2c61ff1ba","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-11-30T00:00Z","2023-11-30T00:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"3a2596db-c149-4894-a7e4-0fbce2be0e85","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-11-30T00:00Z","2023-11-30T00:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"3e727dcb-a9e4-48ba-9533-ec3d2a1024b4","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-11-30T00:00Z","2023-11-30T00:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"5ea08c58-a605-48be-90ec-768a20dcfef4","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","distributed","woodyWetlands",46.235464,-89.564303,"WGS84",10.3,512.9,0.3,"2023-11-30T00:00Z","2023-11-30T00:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"72453d19-ff25-40a0-b0fc-8632066017ee","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-11-30T00:00Z","2023-11-30T00:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"a31c35ee-7fcb-41ee-9062-89cd1bb09dce","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-11-30T00:00Z","2023-11-30T00:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"02704f51-6966-4b93-bf52-b093f0d02c43","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-11-30T00:00Z","2023-11-30T00:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"0c7056cc-f0b4-4632-a00a-d6fce358ef13","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-11-30T00:00Z","2023-11-30T00:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"a5a6be33-0151-40da-a8a0-da53fa0aba93","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-11-30T14:00Z","2023-11-30T14:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"30e4c556-cf5c-49a4-9880-76bb5d1e1c0d","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-11-30T14:00Z","2023-11-30T14:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"73d7626f-7ef2-4dea-a4e1-6e5a93fc6417","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-11-30T14:00Z","2023-11-30T14:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"9a5e09f3-a9a8-40f2-bca4-71e7aa8b1af4","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-11-30T14:00Z","2023-11-30T14:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"e83f7109-fe64-4931-a23b-c79bed98e817","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-11-30T14:00Z","2023-11-30T14:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"a60c545d-ddb5-4019-83e8-5017bfdcc295","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","distributed","woodyWetlands",46.235464,-89.564303,"WGS84",10.3,512.9,0.3,"2023-11-30T14:00Z","2023-11-30T14:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"f99c4617-f993-427a-b81a-c7d0b422b968","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-11-30T14:00Z","2023-11-30T14:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"0696a8fc-c745-4ff5-94b0-0395292d0005","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-11-30T14:00Z","2023-11-30T14:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"adec758b-dc83-48c4-959d-fa036a9d9339","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-11-30T14:00Z","2023-11-30T14:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
"c856fe61-cfe7-448b-870c-486bbdcb1b75","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-11-30T14:00Z","2023-11-30T14:00Z",0.0,,"UNDE.2023.48","temperature low",,,"NEON.DOC.014049vM","Field season",,,,,,,"strangis@battelleecology.org","sampling was not conducted due to avg. 5 day high temperature being below 10 degrees C",
